CreditSum;age;OrgStanding_N;kolichestvo_detej_mladshe_18;ConfirmedMonthlyIncome (Target)
0.31945;-0.82526;-0.47099;0.45925;0.85402
0.31945;-0.36766;0.36964;-0.74595;-0.13238
-0.59986;-0.82526;-0.47099;0.45925;-0.50690
-0.95471;-0.00158;-0.59108;-0.74595;-0.48179
0.31945;2.19491;0.31961;-0.74595;-0.12615
-0.90202;1.82883;-0.11072;-0.74595;-0.00429
-0.77398;0.36450;-0.71117;-0.74595;-0.11885
0.21291;-0.45918;1.21028;0.45925;0.90424
-1.05976;-0.09310;1.15023;1.66445;-0.54211
-0.95804;1.55427;-0.11072;-0.74595;-0.00386
0.47925;-0.45918;-0.78123;0.45925;-0.81549
-1.26400;-1.19134;-0.17076;0.45925;-0.87387
0.47925;-1.09982;0.00937;-0.74595;0.32341
0.31945;0.36450;0.60982;-0.74595;0.00523
0.10966;-0.45918;0.48973;1.66445;1.51144
0.31945;0.82211;-0.40094;-0.74595;-1.09302
-0.47048;-1.37438;-0.87129;0.45925;-0.58907
0.13461;0.91363;0.12946;-0.74595;0.27235
-0.40853;-0.82526;-0.86129;0.45925;-0.37834
0.10110;1.55427;-0.83126;-0.74595;-0.24803
-1.03779;-0.00158;-0.69116;1.66445;-0.35709
0.00680;-0.64222;-0.59108;-0.74595;-0.12470
-1.10242;-1.64894;-0.59108;-0.74595;-1.23585
-0.06834;1.18819;1.30035;-0.74595;0.08764
-0.31555;-0.64222;-0.43096;0.45925;0.19976
0.31945;1.73731;0.85001;-0.74595;0.00730
-0.05756;-1.09982;-0.82126;0.45925;-0.90617
0.11278;-0.82526;-0.29086;0.45925;0.97256
0.47925;0.08994;-0.57107;-0.74595;-0.56303
-0.00371;-0.27614;0.97010;1.66445;-0.20309
-0.00371;-0.09310;-0.35090;1.66445;-0.13134
1.76960;-1.09982;-0.59108;-0.74595;0.01649
-0.97316;0.45602;0.02939;-0.74595;0.16934
1.61205;1.27971;-0.59108;-0.74595;-0.67629
-0.32686;1.55427;2.29109;-0.74595;-0.80675
-0.76364;1.27971;-0.45098;-0.74595;-0.91567
-0.39867;1.92035;3.97236;-0.74595;-0.69960
-0.81158;-0.64222;0.24955;-0.74595;-0.11422
0.31945;1.00515;0.00937;-0.74595;2.63863
-1.06602;1.18819;-0.79123;-0.74595;-1.00468
0.41168;-1.55742;-0.65113;-0.74595;1.39971
-0.78733;1.73731;-0.59108;-0.74595;-1.07644
-0.33881;-0.64222;-0.11072;0.45925;-0.82072
-1.12870;-1.55742;-0.59108;-0.74595;-1.03266
0.31945;-0.00158;-0.23081;0.45925;1.58338
-0.61311;-0.73374;-0.35090;-0.74595;-0.27975
0.15787;-0.00158;0.24955;1.66445;-0.06253
-0.55629;1.00515;-0.80124;-0.74595;0.00264
-0.17931;-1.28286;-0.91132;-0.74595;-0.78637
-0.24825;-1.19134;0.00937;0.45925;-0.78121
-0.95471;0.54755;0.85001;1.66445;-0.37447
-0.85223;-1.19134;-0.47099;-0.74595;-0.49343
0.64260;-0.55070;0.24955;0.45925;0.02022
-1.16705;-1.28286;-0.63111;-0.74595;-0.11469
-0.89803;-0.45918;0.72992;1.66445;0.11598
-0.18836;-1.64894;-0.89131;-0.74595;-0.65484
-0.76197;1.82883;-0.11072;-0.74595;-0.54708
-0.62587;-1.09982;-0.54104;-0.74595;-0.54079
-0.96057;-0.91678;-0.89131;0.45925;0.23907
-1.17629;0.45602;0.72992;-0.74595;-0.04070
-0.08893;-0.09310;-0.39093;0.45925;3.60851
0.28713;-0.45918;-0.11072;1.66445;-0.11398
0.31945;-0.73374;-0.91132;1.66445;-0.08320
-0.23097;0.54755;1.47047;-0.74595;-0.70736
0.31945;1.09667;1.81073;-0.74595;-0.71870
-0.47890;-0.45918;1.09019;1.66445;-0.16616
-0.18485;-0.00158;1.09019;-0.74595;-0.44482
-0.48843;1.27971;-0.59108;-0.74595;0.12850
0.31945;1.18819;1.51050;-0.74595;0.57195
-0.95615;-0.73374;0.12946;-0.74595;0.25196
0.15787;-0.91678;-0.57107;0.45925;0.34958
-0.05342;-0.91678;-0.49101;1.66445;-0.19545
-0.59235;0.91363;0.87002;0.45925;-0.27178
0.08247;2.10339;2.26107;-0.74595;-0.38009
0.31945;-0.18462;-0.90132;1.66445;0.21659
-0.95791;-0.91678;-0.11072;0.45925;-0.63208
0.31945;2.10339;-0.57107;-0.74595;7.93587
-0.16528;-0.27614;-0.64112;-0.74595;0.87101
0.09647;-0.27614;-0.28085;1.66445;-0.11309
-0.59760;0.63907;-0.47099;-0.74595;-0.75409
-0.81158;-0.27614;-0.77122;0.45925;-0.26933
-0.67842;0.91363;2.65137;-0.74595;-0.81687
0.48102;1.27971;-0.71117;-0.74595;-0.38661
0.31945;-0.55070;-0.17076;1.66445;0.52342
-0.81158;-1.09982;-0.77122;-0.74595;-0.69858
-0.00371;-1.37438;-0.47099;0.45925;0.14073
-0.76364;-0.45918;-0.88130;-0.74595;-0.51601
-1.04419;0.45602;-0.77122;-0.74595;-1.03988
0.44481;1.92035;-0.27084;-0.74595;-0.11876
-0.97316;-1.46590;-0.78123;-0.74595;-0.72673
0.41168;1.09667;3.01164;-0.74595;1.05598
-0.25576;1.18819;2.77146;-0.74595;-0.69342
-1.00871;-1.00830;-0.71117;-0.74595;-0.81556
-0.39149;0.82211;-0.86129;-0.74595;-0.78979
-1.11875;-1.64894;-0.66113;-0.74595;-1.16006
-0.65001;0.45602;1.63059;-0.74595;-0.67255
-0.77228;-0.82526;-0.83126;0.45925;-0.17347
-0.31894;0.18146;1.21028;0.45925;0.18361
-0.65001;0.82211;0.24955;-0.74595;-0.21713
-0.44232;1.46275;-0.86129;-0.74595;-0.82719
0.48102;-0.64222;0.12946;0.45925;0.59127
-0.48843;-1.09982;-0.23081;-0.74595;-0.88703
0.31945;-0.64222;-0.23081;1.66445;1.28691
-0.77228;0.36450;2.05091;-0.74595;0.24533
-0.79910;1.18819;-0.47099;-0.74595;-0.44568
-0.61311;0.08994;1.26032;-0.74595;-0.60301
-1.03779;-1.28286;-0.74120;-0.74595;-0.55608
-0.32686;-1.00830;-0.29086;0.45925;-0.37572
-0.97316;0.63907;0.02939;-0.74595;-0.81477
-0.65001;-1.46590;-0.71117;-0.74595;-0.03905
0.31945;-0.36766;0.18951;-0.74595;-0.16529
-0.58538;0.54755;2.05091;-0.74595;-0.35342
-0.65001;-0.45918;0.60982;1.66445;0.73893
5.29404;-0.45918;1.07017;1.66445;8.13907
-0.26827;0.18146;1.45046;2.86965;1.58710
-0.81620;0.27298;-0.77122;-0.74595;-1.03713
0.31945;0.18146;1.45046;0.45925;1.42789
-1.19614;-1.00830;-0.77122;-0.74595;-0.63555
0.31945;-0.55070;0.24955;0.45925;8.40927
-0.75654;-1.37438;-0.83126;0.45925;-0.45703
-0.94122;-0.09310;-0.77122;-0.74595;-0.62055
-0.90853;-0.91678;-0.36091;0.45925;-0.36562
0.01760;0.82211;0.24955;-0.74595;-0.34497
-0.00371;-0.36766;-0.77122;0.45925;1.08998
-1.12682;0.36450;-0.75120;0.45925;-0.35235
-1.19759;-1.00830;0.12946;0.45925;-0.61804
-0.65001;-1.55742;-0.71117;-0.74595;-0.27114
0.31945;1.46275;-0.29086;-0.74595;-0.51724
-0.37302;-1.19134;-0.36091;-0.74595;-0.78252
-0.98050;0.73059;-0.66113;1.66445;0.60410
-0.90853;-0.82526;-0.67114;-0.74595;-0.47510
0.13461;-1.28286;-0.78123;-0.74595;-0.36505
-0.96109;-1.00830;0.36964;1.66445;0.41504
-0.32686;-0.91678;-0.53104;-0.74595;0.24930
-1.10969;1.18819;-0.07069;-0.74595;-0.94787
-0.73523;-1.28286;-0.89131;-0.74595;-0.97891
-0.12304;-0.18462;0.91005;-0.74595;0.09413
-0.79348;1.46275;-0.47099;-0.74595;-0.45075
-1.16650;1.37123;-0.81125;-0.74595;-1.12831
-0.78391;-1.28286;-0.77122;-0.74595;-0.23974
-1.12870;-1.09982;-0.47099;0.45925;-0.90068
-0.61311;1.09667;0.37965;-0.74595;3.42006
0.12414;0.54755;1.45046;-0.74595;-0.60354
-1.03345;1.00515;0.23954;-0.74595;-1.05167
0.31945;-0.55070;0.64985;1.66445;0.73512
-0.48520;-0.64222;0.00937;1.66445;-1.01924
0.31945;-0.27614;-0.71117;1.66445;0.30305
-0.58609;1.09667;0.06942;-0.74595;-0.86423
-0.97316;0.54755;-0.09070;-0.74595;2.76203
-0.61769;0.82211;-0.69116;-0.74595;0.66471
-0.20083;1.55427;0.14948;-0.74595;-0.83590
-0.04472;1.82883;0.99011;-0.74595;-0.35174
-0.32686;1.46275;-0.22080;-0.74595;-0.51786
-0.95471;-0.55070;-0.80124;-0.74595;-0.03175
0.53225;0.91363;-0.47099;-0.74595;0.06467
0.30169;1.37123;0.24955;-0.74595;-0.37445
0.47925;-0.55070;-0.29086;-0.74595;0.53652
-1.21552;-1.09982;-0.74120;-0.74595;-0.16376
-0.12444;-0.00158;-0.47099;1.66445;-0.18835
-0.95471;0.45602;-0.35090;-0.74595;-0.50868
-0.44232;0.08994;0.37965;0.45925;0.45714
0.07008;0.82211;0.12946;-0.74595;1.07381
0.30169;1.27971;-0.11072;-0.74595;-0.80608
-0.76364;-1.19134;-0.23081;1.66445;-0.14838
0.29666;0.08994;-0.47099;-0.74595;0.18596
-0.78391;1.18819;-0.22080;-0.74595;-1.23546
-0.61311;-1.19134;-0.52103;-0.74595;0.68021
-0.23097;-0.91678;-0.01064;-0.74595;-0.06373
-0.78817;-0.64222;-0.26083;0.45925;-0.34903
-0.65001;1.00515;1.45046;-0.74595;-0.32887
0.30393;-1.28286;-0.76121;-0.74595;-0.66278
-0.63916;0.54755;-0.40094;-0.74595;-0.23819
-0.90853;0.73059;2.21103;-0.74595;-0.54806
0.12414;-0.55070;-0.87129;-0.74595;-0.53984
-0.58609;1.18819;0.78996;-0.74595;-0.77563
0.00421;0.54755;1.09019;-0.74595;-0.72601
-0.78896;0.08994;-0.89131;0.45925;-0.67629
-0.63154;-1.28286;-0.59108;0.45925;-0.22750
0.31945;0.45602;1.45046;0.45925;0.16059
-1.17898;-1.09982;-0.47099;-0.74595;-0.57062
0.31945;1.64579;2.41118;-0.74595;-0.48699
-0.82774;-1.37438;-0.66113;-0.74595;-0.15218
-1.12682;0.36450;-0.76121;0.45925;-0.61457
0.12414;-1.37438;-0.76121;-0.74595;-0.63600
0.55378;0.45602;-0.81125;0.45925;0.13430
-0.82009;1.92035;-0.24082;-0.74595;-0.43075
-0.27583;-0.91678;-0.80124;-0.74595;0.39577
-0.17336;-0.91678;0.24955;0.45925;0.14847
-1.07011;1.55427;3.49200;-0.74595;-0.54563
0.31945;-1.00830;-0.85128;1.66445;-0.13143
-0.65001;0.27298;-0.43096;-0.74595;-0.42305
-0.48424;1.37123;3.25182;0.45925;0.68854
-1.05395;-1.55742;-0.72118;-0.74595;-0.96302
-0.65001;-0.00158;-0.14074;-0.74595;-0.04888
-0.65001;-0.55070;-0.71117;0.45925;-0.60083
-0.97316;1.64579;-0.35090;-0.74595;-0.65489
0.30975;0.63907;-0.35090;-0.74595;0.96494
0.47456;-0.27614;-0.35090;-0.74595;0.05464
0.18095;1.00515;-0.37092;2.86965;-0.21350
-0.87621;-1.55742;-0.71117;-0.74595;-0.77815
-0.97316;-1.55742;-0.66113;-0.74595;-0.46539
0.31945;-0.45918;-0.59108;-0.74595;3.63806
0.10940;-0.64222;-0.83126;1.66445;-0.02604
0.47456;-0.45918;-0.59108;-0.74595;-0.59889
-0.00371;-0.09310;-0.71117;0.45925;0.19562
-1.00959;1.00515;-0.56106;-0.74595;-0.79212
0.31945;1.46275;-0.23081;-0.74595;-0.32765
0.31945;0.18146;0.24955;-0.74595;0.14507
0.31945;-1.00830;-0.92133;1.66445;-0.57478
0.31945;1.37123;1.21028;-0.74595;-0.45113
-0.58609;-0.64222;-0.59108;-0.74595;-0.35962
0.30169;0.63907;1.57055;-0.74595;-0.19579
-0.65001;-1.00830;-0.88130;0.45925;-0.21790
-0.23637;-1.00830;-0.11072;-0.74595;-0.23738
-0.87621;0.63907;-0.11072;-0.74595;-0.57432
-0.74234;-1.46590;-0.55105;-0.74595;-0.28510
-0.71464;-0.45918;0.00937;0.45925;-0.30327
0.31945;1.27971;1.81073;-0.74595;-0.62500
-1.05274;1.64579;-0.88130;-0.74595;-1.16535
0.62321;-0.27614;0.36964;-0.74595;-0.06541
-0.56922;-1.46590;-0.84127;-0.74595;-0.98414
0.48102;-0.82526;0.36964;0.45925;0.08442
-0.32686;2.19491;2.29109;-0.74595;0.75495
0.31945;1.09667;2.29109;0.45925;2.51080
-0.78518;2.01187;3.97236;-0.74595;-0.83260
-0.44804;-1.37438;-0.64112;0.45925;0.34949
-0.03961;-1.46590;-0.65113;-0.74595;0.04056
-1.12262;-0.09310;0.24955;0.45925;-0.66241
0.18095;0.63907;2.05091;-0.74595;-0.17368
-0.37690;-1.19134;-0.87129;0.45925;-0.39970
-0.77228;0.27298;-0.15075;0.45925;-1.14235
-0.10065;0.63907;0.48973;-0.74595;0.06439
-0.65001;-1.28286;-0.58107;-0.74595;-0.16792
-0.97316;1.09667;2.29109;0.45925;-0.75394
-1.06430;1.37123;-0.35090;-0.74595;-0.72170
-1.04450;0.45602;-0.11072;-0.74595;-0.86338
-0.87621;-0.64222;-0.80124;1.66445;-0.51977
-0.97316;-1.19134;-0.74120;-0.74595;-0.29862
-0.97316;0.82211;0.24955;0.45925;0.05098
0.57797;-0.73374;-0.35090;0.45925;0.73892
0.31945;0.54755;0.36964;-0.74595;-0.22448
0.31945;1.37123;0.12946;-0.74595;-0.25082
0.64260;0.27298;-0.83126;0.45925;-0.03663
0.31945;-0.00158;0.60982;1.66445;-1.00673
-0.87709;-0.09310;0.97010;2.86965;0.11073
0.15787;-0.82526;-0.71117;0.45925;0.56477
1.77201;1.00515;-0.16076;-0.74595;1.11349
-0.51105;0.73059;-0.77122;0.45925;-0.64479
0.35735;1.64579;1.81073;-0.74595;0.86770
-1.13474;0.45602;1.93082;0.45925;-0.52827
-0.99936;0.54755;-0.71117;0.45925;-0.72359
-0.45786;-0.64222;-0.23081;1.66445;-0.59493
0.15787;0.82211;-0.12073;-0.74595;0.99511
-0.97316;1.37123;-0.59108;-0.74595;-1.09878
-0.94696;0.91363;-0.83126;-0.74595;-1.00154
-0.00371;-0.09310;-0.35090;1.66445;-0.00312
-0.76134;-0.18462;1.09019;0.45925;-0.49829
-0.62046;-1.00830;-0.17076;-0.74595;-0.33115
-0.70957;0.54755;2.17100;0.45925;-0.61971
-0.77523;-1.55742;-0.87129;-0.74595;-0.90478
0.15787;1.27971;0.10945;-0.74595;-0.40558
-1.03133;-0.64222;-0.73119;1.66445;3.11680
1.41816;-1.46590;-0.47099;-0.74595;-0.13811
-1.05820;0.54755;2.29109;-0.74595;-0.48128
0.11263;-1.37438;-0.82126;-0.74595;-0.71595
-0.45786;-1.00830;-0.88130;0.45925;-0.29353
-1.14324;-0.09310;0.86001;1.66445;-0.76918
-0.63254;1.73731;1.71066;-0.74595;-0.36595
-0.80722;0.18146;-0.47099;0.45925;-0.56760
0.64260;0.27298;-0.91132;0.45925;0.02636
2.50072;0.36450;0.12946;-0.74595;0.15823
-1.03779;0.91363;-0.11072;0.45925;-0.73064
-0.30424;-1.64894;-0.87129;-0.74595;-0.56474
0.12414;-1.28286;-0.71117;-0.74595;-0.33763
-0.81158;-1.46590;-0.84127;-0.74595;-0.40916
-1.06728;-0.91678;-0.35090;0.45925;0.09941
-1.06526;-0.91678;-0.47099;0.45925;-0.19482
0.45045;0.91363;-0.90132;-0.74595;1.13260
0.11141;-0.55070;-0.35090;1.66445;0.06000
0.15787;-0.73374;-0.11072;1.66445;0.32478
-0.00573;-1.46590;-0.75120;-0.74595;-1.05267
0.31945;1.37123;3.39192;-0.74595;-0.97362
-1.05314;-0.00158;1.09019;0.45925;-0.28126
1.12732;1.27971;3.25182;-0.74595;1.52804
-0.37302;-0.82526;-0.85128;-0.74595;-0.10578
0.45045;1.37123;3.13173;-0.74595;0.03099
0.59477;-0.09310;0.12946;1.66445;0.03725
0.31945;-0.45918;0.36964;1.66445;1.51366
0.33544;-0.00158;0.12946;-0.74595;-0.37569
-0.76896;-1.37438;-0.35090;-0.74595;-0.51548
0.31945;0.73059;0.72992;-0.74595;-0.71124
0.47925;-0.18462;-0.43096;1.66445;0.26184
0.09324;-1.28286;-0.89131;-0.74595;-0.51521
-0.59760;1.46275;-0.53104;-0.74595;-0.86810
-1.12623;1.64579;2.41118;-0.74595;-0.76340
-0.95054;1.27971;-0.65113;-0.74595;-1.05094
0.28119;-1.19134;-0.37092;-0.74595;-0.13312
-0.48843;-1.19134;-0.84127;-0.74595;0.23183
-0.25596;-1.55742;-0.88130;-0.74595;-0.52294
8.07508;0.18146;-0.82126;1.66445;0.92694
0.63226;-0.09310;0.85001;0.45925;-0.39965
1.61205;-0.91678;-0.79123;-0.74595;0.37331
-0.38745;1.18819;-0.47099;-0.74595;-0.77433
1.93197;0.91363;-0.11072;0.45925;0.16357
0.62513;0.08994;0.12946;0.45925;-0.08367
1.65665;1.00515;2.17100;-0.74595;-0.14844
2.39685;0.63907;1.12021;-0.74595;0.96648
0.55027;-1.55742;-0.83126;-0.74595;-0.14309
-1.18321;-1.28286;-0.59108;-0.74595;-0.58927
-0.40995;0.54755;0.36964;-0.74595;-0.86289
-0.26223;-0.18462;-0.23081;1.66445;1.13759
-0.56922;1.82883;0.06942;-0.74595;-0.03517
0.55027;1.64579;1.45046;-0.74595;-0.21526
0.31945;0.73059;0.38966;0.45925;-0.08712
-1.00548;1.73731;3.97236;-0.74595;-0.93370
-0.37291;-1.46590;-0.35090;-0.74595;-0.67049
0.00437;-1.00830;-0.77122;0.45925;-0.23532
-0.59760;1.18819;0.97010;-0.74595;-0.49729
-0.44319;-0.55070;0.20952;1.66445;-0.19545
-1.16841;1.00515;-0.23081;-0.74595;-1.09583
0.19019;1.00515;-0.85128;-0.74595;-0.67679
0.67399;-0.91678;-0.86129;1.66445;0.10271
-0.10065;-0.73374;-0.84127;0.45925;-0.21612
-1.07011;-1.46590;-0.89131;-0.74595;-0.97455
0.31945;-0.82526;-0.53104;0.45925;1.24706
-0.97316;-1.09982;-0.87129;-0.74595;-0.67804
-1.19395;1.09667;-0.59108;0.45925;-0.70065
0.31945;1.64579;0.70990;-0.74595;0.04261
-0.78391;-1.46590;-0.35090;-0.74595;-0.96684
-0.95471;0.82211;0.60982;-0.74595;0.00419
-0.98932;0.27298;0.60982;-0.74595;2.26132
-0.42293;-1.09982;-0.35090;-0.74595;0.20319
-0.97316;1.09667;1.45046;-0.74595;-0.48091
0.06092;-1.55742;-0.78123;-0.74595;-0.46767
-0.85313;-1.00830;-0.70117;0.45925;0.49654
-0.92699;-1.55742;-0.59108;-0.74595;-0.83412
0.10283;-0.09310;-0.23081;0.45925;0.11174
-0.61311;0.08994;-0.74120;1.66445;1.74530
0.45045;0.82211;-0.47099;-0.74595;1.94908
-0.32686;-0.00158;0.00937;-0.74595;0.16854
-0.96724;-0.18462;-0.71117;1.66445;0.40165
-0.44232;1.00515;-0.06068;-0.74595;-0.05548
-1.10888;-1.28286;-0.54104;0.45925;-0.01357
-0.97316;-0.00158;-0.84127;0.45925;-0.54310
0.12414;0.45602;-0.71117;-0.74595;-0.39311
-0.43395;1.18819;-0.77122;-0.74595;-0.80418
0.01245;1.18819;-0.84127;-0.74595;-0.54540
0.07008;1.37123;3.25182;-0.74595;-0.66688
-0.95471;-0.36766;-0.09070;-0.74595;-0.34747
0.07008;-0.64222;0.24955;-0.74595;-0.58648
0.31945;-0.91678;0.24955;-0.74595;-0.24320
-1.13474;-0.73374;0.12946;0.45925;-0.40845
-0.45612;-0.73374;-0.59108;1.66445;0.18032
1.93520;-0.91678;-0.76121;-0.74595;1.51590
-0.32686;-1.28286;-0.35090;-0.74595;-0.38786
-0.97316;-0.82526;-0.18077;-0.74595;0.70668
-0.77927;1.73731;-0.47099;-0.74595;-0.82117
0.45045;1.46275;3.61209;-0.74595;-0.34812
-0.47228;-0.27614;-0.71117;1.66445;1.08678
0.31945;-1.37438;-0.47099;0.45925;-0.35573
-1.13202;-0.55070;-0.43096;-0.74595;-0.31095
0.31928;-1.19134;-0.89131;0.45925;-0.75246
-0.32686;-0.27614;0.29959;-0.74595;0.14897
-0.21375;1.00515;0.24955;0.45925;0.11217
-0.90853;1.55427;3.01164;-0.74595;-0.89987
-1.26400;-0.09310;0.97010;1.66445;0.06133
0.31945;-1.55742;-0.89131;-0.74595;-0.87847
0.31945;-0.82526;-0.38092;-0.74595;-0.22751
-0.57819;-0.45918;0.24955;1.66445;-0.85794
-0.70241;-1.64894;-0.78123;-0.74595;-0.11681
-1.09745;0.36450;-0.87129;-0.74595;-1.04348
0.15787;-0.36766;-0.11072;-0.74595;-0.52497
0.31945;-1.28286;-0.74120;-0.74595;-0.03517
-1.08670;0.36450;-0.82126;-0.74595;-0.55438
0.55027;-1.64894;-0.59108;-0.74595;-0.64508
0.31945;1.00515;1.19026;-0.74595;0.78958
-0.32686;-1.55742;-0.53104;-0.74595;-0.38039
-0.00371;0.54755;-0.32088;0.45925;-0.78297
-0.77474;-1.00830;-0.68115;0.45925;-0.05991
0.31945;1.00515;2.89155;-0.74595;-0.35576
-0.18836;-1.00830;-0.49101;0.45925;-0.00428
-0.37769;0.45602;-0.89131;-0.74595;-0.73035
0.19665;-0.00158;1.30035;0.45925;-0.40267
0.31945;1.18819;1.81073;1.66445;-0.27479
0.31945;-0.09310;0.12946;1.66445;3.41473
1.93520;-0.73374;-0.67114;0.45925;0.56335
-0.77228;0.18146;-0.11072;0.45925;-0.51601
0.31945;-1.09982;-0.83126;-0.74595;-0.27594
0.15787;1.64579;-0.60109;-0.74595;-0.43651
0.31945;-0.55070;-0.47099;1.66445;1.33086
-0.65001;-0.00158;0.18951;-0.74595;-0.17855
0.33964;1.82883;-0.32088;-0.74595;-0.15568
0.17564;-1.09982;-0.59108;-0.74595;0.14621
-0.81158;-1.00830;-0.29086;1.66445;0.27654
-0.00371;0.18146;0.98010;2.86965;0.33828
-0.30908;1.55427;-0.08070;-0.74595;-0.87176
0.31945;-0.36766;0.60982;1.66445;0.22997
-0.48843;-1.00830;-0.55105;-0.74595;-0.06916
-0.27583;0.63907;2.05091;-0.74595;-0.15616
0.10110;-1.19134;-0.71117;0.45925;-0.70153
-0.38041;0.82211;-0.12073;0.45925;-0.44385
-0.00371;-0.82526;0.24955;-0.74595;0.97394
0.31945;1.09667;2.89155;-0.74595;-0.59712
0.45045;-0.73374;-0.19078;-0.74595;0.76622
0.18095;-1.09982;-0.53104;1.66445;-0.02039
0.31071;-0.64222;-0.66113;-0.74595;1.85997
0.31945;0.73059;-0.23081;-0.74595;-0.49684
-0.00371;0.73059;2.50125;-0.74595;0.02090
0.22250;1.00515;0.97010;-0.74595;2.71294
-0.24825;1.73731;3.97236;-0.74595;-0.38954
-0.74695;-1.55742;-0.80124;-0.74595;-0.02613
-0.94084;-1.37438;-0.86129;-0.74595;-0.60657
-0.81158;0.36450;0.72992;-0.74595;-0.78226
-0.32686;-0.91678;0.24955;1.66445;-0.12096
0.23441;0.63907;-0.35090;-0.74595;0.33429
-0.97316;-1.00830;-0.28085;-0.74595;-0.80900
0.65051;-0.91678;-0.47099;1.66445;1.19857
0.31945;0.45602;2.05091;0.45925;0.07170
-0.89935;-0.09310;-0.29086;1.66445;-0.34232
0.37600;-1.46590;-0.84127;-0.74595;-0.35573
-0.86006;1.37123;-0.80124;-0.74595;-0.75464
-0.55839;1.37123;-0.11072;-0.74595;-0.62592
0.41168;0.36450;1.93082;-0.74595;-0.32541
-0.48843;-1.55742;-0.87129;-0.74595;0.03440
0.04541;0.54755;0.85001;0.45925;-0.35573
-1.01683;-0.64222;-0.36091;1.66445;-0.65007
1.49851;1.09667;0.00937;-0.74595;0.25677
-1.00548;-1.19134;-0.89131;-0.74595;-0.70777
-1.01683;-0.36766;0.85001;1.66445;-0.58227
0.45045;0.18146;-0.37092;1.66445;1.94370
-0.18836;0.63907;-0.44097;-0.74595;0.00421
-0.97316;0.36450;1.68063;-0.74595;0.63278
-0.97316;2.10339;0.12946;-0.74595;-0.62673
-0.65001;-0.00158;-0.61110;-0.74595;-0.52958
1.28890;-0.45918;-0.11072;1.66445;-0.36965
-1.19426;-1.55742;-0.81125;-0.74595;-0.85524
-0.32686;-0.00158;-0.23081;-0.74595;0.11309
0.27097;-1.00830;-0.11072;0.45925;0.31827
-0.00371;0.45602;0.85001;-0.74595;-0.43329
0.31945;1.55427;-0.79123;0.45925;-0.39765
0.09658;-1.64894;-0.82126;-0.74595;-0.14803
-1.12623;1.82883;0.24955;0.45925;-1.05684
-0.00371;0.73059;0.12946;-0.74595;-0.26544
-0.90207;-0.18462;-0.83126;1.66445;-0.75970
0.31945;0.73059;2.29109;-0.74595;-0.37576
-0.42293;1.00515;-0.77122;-0.74595;-0.66183
-1.23168;0.36450;-0.47099;-0.74595;-0.55875
1.12732;1.09667;1.09019;-0.74595;-0.15295
-0.66293;-0.18462;-0.71117;0.45925;-0.55864
0.57797;-0.91678;-0.83126;-0.74595;-0.59469
-1.02813;-1.28286;-0.73119;-0.74595;-0.58842
-0.38745;-1.09982;-0.71117;-0.74595;0.36556
0.31945;0.45602;1.81073;-0.74595;-0.02953
0.31945;-0.82526;-0.90132;-0.74595;-0.33764
-1.12868;-1.09982;-0.23081;-0.74595;0.17113
-0.61769;0.73059;-0.89131;-0.74595;-0.61218
0.44063;1.64579;-0.64112;-0.74595;1.68313
0.28713;-0.36766;-0.35090;1.66445;0.34286
-0.40764;1.09667;2.05091;-0.74595;0.32159
0.31945;-1.09982;0.25956;1.66445;-0.10287
-0.97316;-1.19134;-0.83126;0.45925;-0.75766
-0.45262;1.64579;-0.23081;-0.74595;-0.74615
-1.12623;1.09667;0.24955;0.45925;-0.98355
0.96575;0.08994;-0.11072;2.86965;-0.55710
0.31945;0.45602;2.05091;-0.74595;0.41232
0.55027;0.36450;0.85001;0.45925;1.10179
0.95282;1.46275;3.13173;-0.74595;-0.56594
-0.00371;1.09667;0.28958;-0.74595;-0.57388
-1.12258;0.27298;-0.32088;1.66445;2.29467
1.03038;-0.45918;-0.23081;0.45925;0.00699
-0.77228;-1.64894;-0.82126;-0.74595;-0.99487
-0.33116;-0.00158;0.54978;1.66445;-0.24594
-0.33116;0.27298;-0.86129;1.66445;-0.26237
-0.47875;-0.55070;-0.87129;0.45925;-0.13041
0.45045;0.08994;-0.75120;0.45925;0.35852
1.28890;0.54755;-0.77122;-0.74595;4.25212
-0.59807;0.54755;-0.71117;-0.74595;-0.25080
-0.07357;1.09667;3.13173;-0.74595;-0.48649
-0.81158;-0.09310;-0.83126;1.66445;-0.24951
1.46922;0.91363;2.65137;-0.74595;-0.49898
0.97367;1.73731;-0.88130;-0.74595;0.07669
-0.81158;1.82883;1.81073;-0.74595;0.25917
-0.65001;1.18819;1.93082;-0.74595;-0.82521
0.21507;-0.82526;0.12946;1.66445;0.34886
-0.81770;-1.46590;-0.86129;-0.74595;-0.35291
-0.78607;0.45602;-0.50101;-0.74595;-0.45613
0.05169;-0.36766;-0.83126;1.66445;-0.17360
-1.19688;1.18819;-0.66113;-0.74595;-0.26361
-0.77523;0.45602;-0.86129;1.66445;0.12511
0.80417;-0.00158;1.09019;1.66445;0.35435
-1.19400;0.82211;1.09019;-0.74595;-0.21044
1.93520;1.00515;2.58131;-0.74595;0.94466
-0.72280;-0.36766;-0.47099;1.66445;-0.06612
0.35370;1.37123;0.12946;-0.74595;-0.34553
-0.56922;-0.27614;-0.71117;1.66445;0.05746
-0.25415;1.09667;1.69064;-0.74595;-0.51997
